constant, lambda, clicks, CTR, spend, CPM, CPC
54,3.9e-06,61,0.046%,4318.282,32385.981490647828,70791.5081967213
54,4e-06,60,0.046%,4221.609,32045.978320276918,70360.15
54,4.1e-06,60,0.047%,4011.083,31348.096566708085,66851.38333333333
54,4.2e-06,58,0.048%,3555.405,29727.2179998495,61300.08620689655
54,4.2999999999999995e-06,56,0.047%,3479.263,29447.098253958848,62129.69642857143
54,4.4e-06,56,0.049%,3304.94,28761.11739622313,59016.78571428572
54,4.5e-06,56,0.049%,3242.179,28464.63626626398,57896.05357142857
54,4.6e-06,50,0.045%,3102.643,27913.012577145222,62052.86
54,4.7e-06,47,0.045%,2786.571,26568.3761906124,59288.744680851065
54,4.8e-06,47,0.046%,2658.427,25959.17311147567,56562.27659574468
54,4.9e-06,46,0.045%,2607.781,25686.603035765296,56690.891304347824
55,2e-06,73,0.055%,6250.0,47402.710676607334,85616.43835616438
55,2.1e-06,74,0.056%,6250.0,47142.415351079,84459.45945945945
55,2.2e-06,74,0.055%,6250.0,46687.43323697047,84459.45945945945
55,2.3e-06,74,0.055%,6250.0,46424.56565176376,84459.45945945945
55,2.4e-06,76,0.056%,6250.0,46080.23121216813,82236.84210526316
55,2.4999999999999998e-06,76,0.055%,6250.0,45074.607490317976,82236.84210526316
55,2.5999999999999997e-06,78,0.056%,6250.0,44812.50448125045,80128.20512820513
55,2.7e-06,80,0.056%,6250.0,43913.57807834182,78125.0
55,2.8e-06,80,0.056%,6250.0,43719.440111362164,78125.0
55,2.8999999999999998e-06,83,0.057%,6250.0,42832.862742948,75301.2048192771
55,3e-06,82,0.055%,6250.0,41837.08305163031,76219.51219512195
55,3.1e-06,82,0.053%,6250.0,40203.00911482622,76219.51219512195
55,3.2e-06,76,0.048%,6250.0,39690.35175177336,82236.84210526316
55,3.2999999999999997e-06,77,0.049%,6250.0,39404.08415451445,81168.83116883117
55,3.3999999999999996e-06,82,0.051%,6250.0,38621.96817549822,76219.51219512195
55,3.5e-06,83,0.051%,6186.881,38193.68838240106,74540.73493975903
55,3.6e-06,79,0.050%,5999.22,37668.63615529031,75939.49367088608
55,3.6999999999999997e-06,64,0.046%,4651.771,33465.01539524043,72683.921875
55,3.8e-06,64,0.046%,4581.333,33237.56493223831,71583.328125
55,3.9e-06,63,0.046%,4508.007,33002.964991141635,71555.66666666667
55,4e-06,61,0.046%,4257.517,32190.997898047754,69795.3606557377
55,4.1e-06,60,0.047%,4023.39,31405.254777070062,67056.5
55,4.2e-06,60,0.049%,3677.124,30318.04427587913,61285.4
55,4.2999999999999995e-06,56,0.047%,3483.898,29476.597400839313,62212.46428571428
55,4.4e-06,56,0.048%,3433.124,29254.17749563291,61305.78571428572
55,4.5e-06,56,0.049%,3253.635,28546.91818381224,58100.625
55,4.6e-06,50,0.045%,3111.264,27967.926360073354,62225.28
55,4.7e-06,47,0.045%,2799.768,26649.7363361191,59569.53191489362
55,4.8e-06,47,0.045%,2785.015,26565.951885838564,59255.63829787234
55,4.9e-06,46,0.045%,2611.077,25713.496479393372,56762.54347826087
56,2e-06,74,0.056%,6250.0,47541.17065378618,84459.45945945945
56,2.1e-06,74,0.056%,6250.0,47249.69004203332,84459.45945945945
56,2.2e-06,74,0.055%,6250.0,46814.72604022321,84459.45945945945
56,2.3e-06,76,0.057%,6250.0,46547.653625876024,82236.84210526316
56,2.4e-06,75,0.055%,6250.0,46240.80732750329,83333.33333333333
56,2.4999999999999998e-06,76,0.055%,6250.0,45095.421912767415,82236.84210526316
56,2.5999999999999997e-06,77,0.055%,6250.0,44951.093210586885,81168.83116883117
56,2.7e-06,80,0.056%,6250.0,44000.14080045056,78125.0
56,2.8e-06,80,0.056%,6250.0,43794.18833603105,78125.0
56,2.8999999999999998e-06,81,0.056%,6250.0,43482.1931722521,77160.49382716049
56,3e-06,83,0.056%,6250.0,41946.871770090875,75301.2048192771
56,3.1e-06,83,0.055%,6250.0,41706.98341730339,75301.2048192771
56,3.2e-06,77,0.049%,6250.0,39723.902984695174,81168.83116883117
56,3.2999999999999997e-06,76,0.048%,6250.0,39513.19740793425,82236.84210526316
56,3.3999999999999996e-06,77,0.048%,6250.0,39317.82009423695,81168.83116883117
56,3.5e-06,83,0.051%,6197.042,38228.567903519324,74663.15662650602
56,3.6e-06,81,0.050%,6101.198,38007.06418817901,75323.43209876544
56,3.6999999999999997e-06,66,0.046%,4970.289,34628.92078311155,75307.40909090909
56,3.8e-06,64,0.046%,4592.791,33286.159488038036,71762.359375
56,3.9e-06,64,0.047%,4518.707,33052.504151031724,70604.796875
56,4e-06,61,0.046%,4295.162,32344.79227067692,70412.4918032787
56,4.1e-06,61,0.047%,4049.737,31521.840995065148,66389.13114754099
56,4.2e-06,60,0.049%,3702.038,30419.37551355793,61700.63333333333
56,4.2999999999999995e-06,59,0.049%,3558.503,29762.825981499136,60313.61016949153
56,4.4e-06,56,0.048%,3452.484,29359.10540414133,61651.5
56,4.5e-06,56,0.049%,3310.734,28802.515964017886,59120.25
56,4.6e-06,53,0.047%,3169.529,28234.57779915729,59802.43396226415
56,4.7e-06,50,0.045%,3111.801,27981.557248064455,62236.02
56,4.8e-06,47,0.045%,2794.339,26629.99847520299,59454.02127659575
56,4.9e-06,47,0.046%,2663.678,26003.084822866735,56674.0
57,2e-06,75,0.057%,6250.0,47729.23396488656,83333.33333333333
57,2.1e-06,74,0.056%,6250.0,47332.34882047787,84459.45945945945
57,2.2e-06,74,0.055%,6250.0,46858.95080934779,84459.45945945945
57,2.3e-06,75,0.056%,6250.0,46578.180544480296,83333.33333333333
57,2.4e-06,75,0.056%,6250.0,46405.951841759415,83333.33333333333
57,2.4999999999999998e-06,77,0.056%,6250.0,45570.87547120285,81168.83116883117
57,2.5999999999999997e-06,77,0.055%,6250.0,44963.7052970842,81168.83116883117
57,2.7e-06,78,0.056%,6250.0,44823.11007838666,80128.20512820513
57,2.8e-06,80,0.056%,6250.0,43861.80373772747,78125.0
57,2.8999999999999998e-06,80,0.056%,6250.0,43673.0044930787,78125.0
57,3e-06,83,0.056%,6250.0,41962.64317653852,75301.2048192771
57,3.1e-06,83,0.056%,6250.0,41797.0735360993,75301.2048192771
57,3.2e-06,77,0.049%,6250.0,39895.31469424231,81168.83116883117
57,3.2999999999999997e-06,78,0.049%,6250.0,39607.59958934841,80128.20512820513
57,3.3999999999999996e-06,77,0.049%,6250.0,39409.301856335755,81168.83116883117
57,3.5e-06,84,0.052%,6250.0,38569.29513841749,74404.76190476191
57,3.6e-06,83,0.051%,6156.386,38146.01896028255,74173.32530120482
57,3.6999999999999997e-06,78,0.050%,5757.238,37204.43824072997,73810.7435897436
57,3.8e-06,64,0.046%,4634.451,33431.56717763751,72413.296875
57,3.9e-06,64,0.047%,4560.832,33193.82823871907,71263.0
57,4e-06,63,0.047%,4387.553,32695.84106473512,69643.69841269842
57,4.1e-06,61,0.046%,4267.28,32251.89137713418,69955.40983606558
57,4.2e-06,61,0.048%,4025.689,31427.615657251707,65994.90163934426
57,4.2999999999999995e-06,60,0.049%,3678.414,30335.18336783249,61306.9
57,4.4e-06,57,0.048%,3492.153,29535.19625836244,61265.84210526316
57,4.5e-06,57,0.050%,3317.331,28850.37048632853,58198.78947368421
57,4.6e-06,56,0.049%,3258.815,28584.341312375556,58193.125
57,4.7e-06,50,0.045%,3120.456,28045.009257095608,62409.12
57,4.8e-06,47,0.045%,2809.029,26723.388669552394,59766.574468085106
57,4.9e-06,47,0.046%,2715.036,26301.60713766747,57766.72340425532
58,2e-06,75,0.057%,6250.0,47779.95229649563,83333.33333333333
58,2.1e-06,73,0.055%,6250.0,47403.789269299035,85616.43835616438
58,2.2e-06,74,0.056%,6250.0,47153.44106951549,84459.45945945945
58,2.3e-06,74,0.055%,6250.0,46694.40937175474,84459.45945945945
58,2.4e-06,74,0.055%,6250.0,46441.123800890186,84459.45945945945
58,2.4999999999999998e-06,76,0.056%,6250.0,46023.22516034491,82236.84210526316
58,2.5999999999999997e-06,76,0.055%,6250.0,45087.28899148752,82236.84210526316
58,2.7e-06,78,0.056%,6250.0,44835.328804367324,80128.20512820513
58,2.8e-06,80,0.056%,6250.0,43947.54421122948,78125.0
58,2.8999999999999998e-06,80,0.056%,6250.0,43751.26878679482,78125.0
58,3e-06,81,0.056%,6250.0,43370.8520117136,77160.49382716049
58,3.1e-06,82,0.055%,6250.0,41868.19223194308,76219.51219512195
58,3.2e-06,83,0.055%,6250.0,41658.05733481747,75301.2048192771
58,3.2999999999999997e-06,77,0.049%,6250.0,39741.83702667472,81168.83116883117
58,3.3999999999999996e-06,78,0.049%,6250.0,39447.60726593368,80128.20512820513
58,3.5e-06,79,0.050%,6250.0,39164.08183726541,79113.92405063291
58,3.6e-06,84,0.052%,6201.348,38250.17578920099,73825.57142857143
58,3.6999999999999997e-06,82,0.051%,6101.125,38016.55596126765,74403.96341463414
58,3.8e-06,66,0.046%,4975.273,34669.20080553562,75382.92424242424
58,3.9e-06,64,0.046%,4593.675,33302.46197567022,71776.171875
58,4e-06,64,0.047%,4519.72,33073.21927732003,70620.625
58,4.1e-06,62,0.047%,4293.581,32352.133158521334,69251.30645161291
58,4.2e-06,61,0.048%,4038.523,31502.968134482624,66205.29508196721
58,4.2999999999999995e-06,61,0.050%,3687.529,30388.04924679434,60451.29508196721
58,4.4e-06,57,0.048%,3495.341,29555.659842892535,61321.771929824565
58,4.5e-06,57,0.048%,3454.237,29381.758021162943,60600.649122807015
58,4.6e-06,57,0.050%,3268.713,28648.79575094657,57345.84210526316
58,4.7e-06,50,0.045%,3128.948,28096.33188165043,62578.96
58,4.8e-06,47,0.045%,2820.23,26803.93852704411,60004.89361702128
58,4.9e-06,47,0.045%,2803.134,26700.328618374057,59641.14893617021
59,2e-06,74,0.057%,6250.0,48008.97191667179,84459.45945945945
59,2.1e-06,74,0.056%,6250.0,47555.640098915734,84459.45945945945
59,2.2e-06,74,0.056%,6250.0,47222.91482497299,84459.45945945945
59,2.3e-06,74,0.055%,6250.0,46826.30064732678,84459.45945945945
59,2.4e-06,76,0.057%,6250.0,46559.09653004365,82236.84210526316
59,2.4999999999999998e-06,75,0.056%,6250.0,46259.973650319014,83333.33333333333
59,2.5999999999999997e-06,76,0.055%,6250.0,45101.27943309496,82236.84210526316
59,2.7e-06,77,0.055%,6250.0,44960.47075411298,81168.83116883117
59,2.8e-06,80,0.057%,6250.0,44386.99780550683,78125.0
59,2.8999999999999998e-06,80,0.056%,6250.0,43824.58945124602,78125.0
59,3e-06,81,0.056%,6250.0,43522.76763020272,77160.49382716049
59,3.1e-06,83,0.056%,6250.0,41974.761415456116,75301.2048192771
59,3.2e-06,83,0.055%,6250.0,41761.04663205511,75301.2048192771
59,3.2999999999999997e-06,77,0.049%,6250.0,39759.78726923419,81168.83116883117
59,3.3999999999999996e-06,78,0.049%,6250.0,39590.28802726346,80128.20512820513
59,3.5e-06,78,0.049%,6250.0,39364.375555037695,80128.20512820513
59,3.6e-06,84,0.052%,6243.225,38352.81723019462,74324.10714285714
59,3.6999999999999997e-06,83,0.052%,6110.492,38052.6342010213,73620.38554216867
59,3.8e-06,79,0.051%,5738.393,37169.60954503057,72637.88607594937
59,3.9e-06,64,0.046%,4611.002,33383.78667979525,72046.90625
59,4e-06,64,0.047%,4527.227,33103.92810658243,70737.921875
59,4.1e-06,63,0.047%,4349.009,32589.0520794305,69031.88888888889
59,4.2e-06,62,0.048%,4092.669,31730.051789369223,66010.79032258065
59,4.2999999999999995e-06,61,0.050%,3717.185,30522.51919366096,60937.45901639344
59,4.4e-06,61,0.050%,3681.334,30369.282043244046,60349.737704918036
59,4.5e-06,57,0.048%,3477.718,29491.18076048981,61012.59649122807
59,4.6e-06,57,0.050%,3321.619,28881.383196097697,58274.01754385965
59,4.7e-06,54,0.048%,3182.452,28330.769504682547,58934.2962962963
59,4.8e-06,50,0.045%,3099.546,27989.398591294925,61990.92
59,4.9e-06,47,0.045%,2812.361,26771.642075202282,59837.46808510638
60,2e-06,74,0.057%,6250.0,48122.454322166355,84459.45945945945
60,2.1e-06,74,0.056%,6250.0,47578.447343980755,84459.45945945945
60,2.2e-06,74,0.056%,6250.0,47295.45660925629,84459.45945945945
60,2.3e-06,74,0.056%,6250.0,46878.984713700665,84459.45945945945
60,2.4e-06,75,0.056%,6250.0,46588.59660238683,83333.33333333333
60,2.4999999999999998e-06,75,0.056%,6250.0,46327.867880333266,83333.33333333333
60,2.5999999999999997e-06,76,0.056%,6250.0,45960.27561458081,82236.84210526316
60,2.7e-06,77,0.055%,6250.0,44976.00080596993,81168.83116883117
60,2.8e-06,78,0.056%,6250.0,44707.363481594875,80128.20512820513
60,2.8999999999999998e-06,80,0.056%,6250.0,43895.998089646164,78125.0
60,3e-06,79,0.055%,6250.0,43709.65598752352,79113.92405063291
60,3.1e-06,84,0.057%,6250.0,42747.90364280535,74404.76190476191
60,3.2e-06,82,0.055%,6250.0,41828.96304327457,76219.51219512195
60,3.2999999999999997e-06,86,0.057%,6250.0,41541.21220580514,72674.41860465116
60,3.3999999999999996e-06,78,0.049%,6250.0,39645.285699786866,80128.20512820513
60,3.5e-06,78,0.049%,6250.0,39388.935805487985,80128.20512820513
60,3.6e-06,84,0.053%,6250.0,39071.046791485634,74404.76190476191
60,3.6999999999999997e-06,84,0.052%,6163.665,38180.9481332813,73376.96428571429
60,3.8e-06,82,0.053%,5854.588,37542.64644586232,71397.41463414633
60,3.9e-06,65,0.047%,4646.747,33505.040089986156,71488.41538461538
60,4e-06,64,0.047%,4574.508,33274.715043243596,71476.6875
60,4.1e-06,63,0.047%,4395.607,32745.610310276752,69771.53968253969
60,4.2e-06,62,0.047%,4216.772,32149.09692519994,68012.45161290323
60,4.2999999999999995e-06,62,0.048%,4039.651,31517.667803169203,65155.66129032258
60,4.4e-06,62,0.051%,3693.536,30439.056550905705,59573.16129032258
60,4.5e-06,58,0.049%,3503.058,29611.39804397258,60397.55172413793
60,4.6e-06,57,0.050%,3325.102,28906.138345315612,58335.12280701754
60,4.7e-06,57,0.050%,3233.71,28546.672787302035,56731.754385964916
60,4.8e-06,51,0.046%,3133.674,28141.801298573006,61444.58823529412
60,4.9e-06,47,0.045%,2825.115,26856.49235215271,60108.82978723404
61,2e-06,73,0.056%,6250.0,48194.81500902207,85616.43835616438
61,2.1e-06,75,0.057%,6250.0,47774.83909434193,83333.33333333333
61,2.2e-06,73,0.055%,6250.0,47416.0167511304,85616.43835616438
61,2.3e-06,74,0.056%,6250.0,47159.13378103071,84459.45945945945
61,2.4e-06,74,0.055%,6250.0,46703.132472501195,84459.45945945945
61,2.4999999999999998e-06,74,0.055%,6250.0,46457.003114477484,84459.45945945945
61,2.5999999999999997e-06,76,0.056%,6250.0,46048.99613188432,82236.84210526316
61,2.7e-06,76,0.055%,6250.0,45056.73544126764,82236.84210526316
61,2.8e-06,78,0.056%,6250.0,44851.09436670255,80128.20512820513
61,2.8999999999999998e-06,80,0.056%,6250.0,43923.45371873529,78125.0
61,3e-06,80,0.056%,6250.0,43776.09054996778,78125.0
61,3.1e-06,81,0.056%,6250.0,43463.74775727062,77160.49382716049
61,3.2e-06,82,0.055%,6250.0,41844.08558956643,76219.51219512195
61,3.2999999999999997e-06,83,0.055%,6250.0,41689.17882323121,75301.2048192771
61,3.3999999999999996e-06,77,0.049%,6250.0,39800.04457604993,81168.83116883117
61,3.5e-06,77,0.049%,6250.0,39506.453774288566,81168.83116883117
61,3.6e-06,78,0.049%,6250.0,39325.98409342595,80128.20512820513
61,3.6999999999999997e-06,85,0.052%,6204.803,38281.40346980578,72997.68235294118
61,3.8e-06,82,0.053%,5859.111,37560.81159048657,71452.5731707317
61,3.9e-06,79,0.052%,5671.468,36999.98042835801,71790.73417721518
61,4e-06,65,0.047%,4610.911,33394.491359705666,70937.0923076923
61,4.1e-06,64,0.047%,4530.502,33138.2949932341,70789.09375
61,4.2e-06,63,0.047%,4319.699,32498.24331745924,68566.6507936508
61,4.2999999999999995e-06,62,0.048%,4069.664,31649.847570459777,65639.74193548386
61,4.4e-06,62,0.051%,3700.119,30473.46834567332,59679.33870967742
61,4.5e-06,60,0.050%,3622.812,30204.698937819943,60380.2
61,4.6e-06,57,0.049%,3460.666,29468.025681636267,60713.43859649123
61,4.7e-06,57,0.050%,3320.356,28892.257357163988,58251.85964912281
61,4.8e-06,51,0.046%,3140.016,28179.775280898877,61568.94117647059
61,4.9e-06,48,0.046%,2832.996,26906.34527167564,59020.75
62,2e-06,72,0.056%,6250.0,48362.63464157484,86805.55555555556
62,2.1e-06,74,0.057%,6250.0,47945.62582466476,84459.45945945945
62,2.2e-06,73,0.055%,6250.0,47485.18462239781,85616.43835616438
62,2.3e-06,74,0.056%,6250.0,47188.6867954729,84459.45945945945
62,2.4e-06,74,0.055%,6250.0,46720.93770790817,84459.45945945945
62,2.4999999999999998e-06,75,0.056%,6250.0,46524.784683296486,83333.33333333333
62,2.5999999999999997e-06,75,0.056%,6250.0,46271.61809997631,83333.33333333333
62,2.7e-06,76,0.055%,6250.0,45120.489755844006,82236.84210526316
62,2.8e-06,78,0.056%,6250.0,44873.31366087263,80128.20512820513
62,2.8999999999999998e-06,80,0.057%,6250.0,44592.2131293745,78125.0
62,3e-06,80,0.056%,6250.0,43792.96089463764,78125.0
62,3.1e-06,81,0.057%,6250.0,43605.056791225965,77160.49382716049
62,3.2e-06,83,0.056%,6250.0,42004.38189711951,75301.2048192771
62,3.2999999999999997e-06,83,0.055%,6250.0,41717.840551075984,75301.2048192771
62,3.3999999999999996e-06,77,0.049%,6250.0,39814.74993151863,81168.83116883117
62,3.5e-06,78,0.049%,6250.0,39652.57995546222,80128.20512820513
62,3.6e-06,78,0.049%,6250.0,39405.077895957984,80128.20512820513
62,3.6999999999999997e-06,85,0.052%,6250.0,38549.55004965182,73529.41176470589
62,3.8e-06,84,0.052%,6118.873,38094.86247213956,72843.72619047618
62,3.9e-06,82,0.053%,5832.637,37495.41644166731,71129.71951219512
62,4e-06,66,0.048%,4619.575,33434.72030224294,69993.56060606061
62,4.1e-06,65,0.048%,4539.035,33175.71518367466,69831.30769230769
62,4.2e-06,63,0.047%,4360.526,32658.712682934136,69214.69841269842
62,4.2999999999999995e-06,62,0.048%,4103.263,31792.220973927866,66181.66129032258
62,4.4e-06,62,0.051%,3726.584,30586.636243505665,60106.1935483871
62,4.5e-06,60,0.050%,3650.484,30316.86473827142,60841.4
62,4.6e-06,59,0.050%,3493.532,29603.443746769368,59212.40677966102
62,4.7e-06,57,0.050%,3328.159,28948.820096201518,58388.754385964916
62,4.8e-06,54,0.048%,3190.246,28388.022779854065,59078.62962962963
62,4.9e-06,48,0.046%,2836.867,26934.412532637074,59101.395833333336
63,2e-06,73,0.057%,6250.0,48563.68058307498,85616.43835616438
63,2.1e-06,74,0.057%,6250.0,48049.57178221628,84459.45945945945
63,2.2e-06,74,0.056%,6250.0,47580.25837983511,84459.45945945945
63,2.3e-06,74,0.056%,6250.0,47303.689687795646,84459.45945945945
63,2.4e-06,74,0.055%,6250.0,46874.76562617187,84459.45945945945
63,2.4999999999999998e-06,75,0.056%,6250.0,46593.11167437006,83333.33333333333
63,2.5999999999999997e-06,75,0.056%,6250.0,46307.959041536385,83333.33333333333
63,2.7e-06,77,0.057%,6250.0,45870.88629891672,81168.83116883117
63,2.8e-06,77,0.055%,6250.0,44996.724238475435,81168.83116883117
63,2.8999999999999998e-06,78,0.056%,6250.0,44724.31929586032,80128.20512820513
63,3e-06,80,0.056%,6250.0,43916.046572089064,78125.0
63,3.1e-06,80,0.056%,6250.0,43641.89901613703,78125.0
63,3.2e-06,83,0.057%,6250.0,43290.34313657584,75301.2048192771
63,3.2999999999999997e-06,82,0.055%,6250.0,41857.53703554877,76219.51219512195
63,3.3999999999999996e-06,85,0.056%,6250.0,41492.39859257784,73529.41176470589
63,3.5e-06,78,0.050%,6250.0,39663.903943543984,80128.20512820513
63,3.6e-06,78,0.049%,6250.0,39423.22248574456,80128.20512820513
63,3.6999999999999997e-06,79,0.050%,6250.0,39266.44007312982,79113.92405063291
63,3.8e-06,85,0.053%,6174.197,38232.68933060871,72637.61176470589
63,3.9e-06,83,0.053%,5862.963,37586.228339541114,70638.10843373495
63,4e-06,68,0.047%,4963.956,34674.42494010157,72999.35294117648
63,4.1e-06,66,0.048%,4585.849,33335.87031585069,69482.56060606061
63,4.2e-06,64,0.048%,4408.042,32822.59733877393,68875.65625
63,4.2999999999999995e-06,63,0.048%,4258.165,32347.29069652611,67589.92063492064
63,4.4e-06,62,0.051%,3734.283,30624.94259283559,60230.37096774193
63,4.5e-06,62,0.051%,3702.481,30499.954692609954,59717.43548387097
63,4.6e-06,60,0.050%,3608.698,30167.006620745004,60144.96666666667
63,4.7e-06,59,0.051%,3348.599,29054.58473605664,56755.91525423729
63,4.8e-06,54,0.048%,3204.611,28478.59624801159,59344.648148148146
63,4.9e-06,51,0.046%,3117.157,28120.496165990076,61120.72549019608
64,2e-06,73,0.057%,6250.0,48647.218157476884,85616.43835616438
64,2.1e-06,74,0.057%,6250.0,48155.082480025274,84459.45945945945
64,2.2e-06,74,0.056%,6250.0,47704.461321222756,84459.45945945945
64,2.3e-06,74,0.056%,6250.0,47318.373156476184,84459.45945945945
64,2.4e-06,74,0.056%,6250.0,46907.83548483939,84459.45945945945
64,2.4999999999999998e-06,74,0.055%,6250.0,46657.459594639986,84459.45945945945
64,2.5999999999999997e-06,75,0.056%,6250.0,46403.540033262056,83333.33333333333
64,2.7e-06,76,0.056%,6250.0,46061.21351030666,82236.84210526316
64,2.8e-06,77,0.055%,6250.0,45027.84521948373,81168.83116883117
64,2.8999999999999998e-06,78,0.056%,6250.0,44868.48150700666,80128.20512820513
64,3e-06,80,0.056%,6250.0,43932.71616653663,78125.0
64,3.1e-06,80,0.056%,6250.0,43783.450556224954,78125.0
64,3.2e-06,81,0.056%,6250.0,43435.0524347953,77160.49382716049
64,3.2999999999999997e-06,82,0.055%,6250.0,41871.2776434175,76219.51219512195
64,3.3999999999999996e-06,83,0.055%,6250.0,41714.499292522094,75301.2048192771
64,3.5e-06,78,0.050%,6250.0,39741.584322103954,80128.20512820513
64,3.6e-06,79,0.050%,6250.0,39515.69563430595,79113.92405063291
64,3.6999999999999997e-06,79,0.050%,6250.0,39293.34842197913,79113.92405063291
64,3.8e-06,85,0.053%,6177.683,38249.77555430347,72678.62352941177
64,3.9e-06,83,0.053%,5869.433,37613.96144677143,70716.06024096385
64,4e-06,82,0.053%,5767.392,37338.58165762453,70334.0487804878
64,4.1e-06,66,0.048%,4593.178,33368.04405311946,69593.60606060606
64,4.2e-06,65,0.048%,4411.89,32845.869223725254,67875.23076923077
64,4.2999999999999995e-06,64,0.049%,4282.103,32452.466843501326,66907.859375
64,4.4e-06,62,0.048%,4106.157,31825.24685712514,66228.33870967742
64,4.5e-06,62,0.051%,3713.991,30569.588371346497,59903.08064516129
64,4.6e-06,60,0.050%,3630.999,30261.855549814143,60516.65
64,4.7e-06,59,0.051%,3369.189,29160.368703479315,57104.898305084746
64,4.8e-06,59,0.052%,3255.233,28697.15429236384,55173.4406779661
64,4.9e-06,51,0.046%,3154.018,28285.888525178245,61843.490196078434
65,2e-06,74,0.058%,6250.0,48750.42900377523,84459.45945945945
65,2.1e-06,73,0.056%,6250.0,48303.95164967656,85616.43835616438
65,2.2e-06,74,0.057%,6250.0,47831.510633901446,84459.45945945945
65,2.3e-06,73,0.055%,6250.0,47394.44309633584,85616.43835616438
65,2.4e-06,74,0.056%,6250.0,47004.850900612946,84459.45945945945
65,2.4999999999999998e-06,74,0.055%,6250.0,46734.21318278685,84459.45945945945
65,2.5999999999999997e-06,74,0.055%,6250.0,46473.58441461873,84459.45945945945
65,2.7e-06,76,0.056%,6250.0,46083.2890933758,82236.84210526316
65,2.8e-06,76,0.055%,6250.0,45080.13444699297,82236.84210526316
65,2.8999999999999998e-06,78,0.056%,6250.0,44887.17160545254,80128.20512820513
65,3e-06,80,0.057%,6250.0,44576.94694273467,78125.0
65,3.1e-06,80,0.056%,6250.0,43800.32657523495,78125.0
65,3.2e-06,81,0.057%,6250.0,43629.40831541619,77160.49382716049
65,3.2999999999999997e-06,82,0.055%,6250.0,41897.10072063014,76219.51219512195
65,3.3999999999999996e-06,83,0.055%,6250.0,41738.17807844106,75301.2048192771
65,3.5e-06,81,0.052%,6250.0,40136.39954019741,77160.49382716049
65,3.6e-06,78,0.050%,6250.0,39684.30342935876,80128.20512820513
65,3.6999999999999997e-06,78,0.049%,6250.0,39424.71456506655,80128.20512820513
65,3.8e-06,85,0.052%,6250.0,38515.10408321727,73529.41176470589
65,3.9e-06,83,0.053%,5873.802,37634.96568913265,70768.69879518072
65,4e-06,83,0.054%,5816.935,37495.95513584942,70083.55421686747
65,4.1e-06,67,0.049%,4600.363,33410.77485093434,68662.13432835821
65,4.2e-06,66,0.048%,4541.722,33204.33393526878,68813.9696969697
65,4.2999999999999995e-06,65,0.049%,4368.614,32708.99970050913,67209.44615384615
65,4.4e-06,64,0.049%,4146.058,32004.770543054532,64782.15625
65,4.5e-06,62,0.051%,3715.915,30582.152321696045,59934.1129032258
65,4.6e-06,60,0.050%,3664.113,30411.61482022509,61068.55
65,4.7e-06,60,0.050%,3591.007,30129.941938515236,59850.11666666667
65,4.8e-06,59,0.051%,3340.447,29037.265299026425,56617.745762711864
65,4.9e-06,53,0.047%,3160.949,28329.246542808236,59640.54716981132
66,2e-06,74,0.058%,6250.0,48959.3206796337,84459.45945945945
66,2.1e-06,73,0.056%,6250.0,48366.751534193354,85616.43835616438
66,2.2e-06,74,0.057%,6250.0,47983.53972653221,84459.45945945945
66,2.3e-06,73,0.055%,6250.0,47509.007707861405,85616.43835616438
66,2.4e-06,74,0.056%,6250.0,47213.9964948329,84459.45945945945
66,2.4999999999999998e-06,74,0.055%,6250.0,46754.49030124853,84459.45945945945
66,2.5999999999999997e-06,75,0.056%,6250.0,46553.20099810063,83333.33333333333
66,2.7e-06,75,0.056%,6250.0,46256.892276949264,83333.33333333333
66,2.8e-06,77,0.057%,6250.0,45877.62052968465,81168.83116883117
66,2.8999999999999998e-06,78,0.056%,6250.0,44901.038112001144,80128.20512820513
66,3e-06,79,0.056%,6250.0,44698.091212712854,79113.92405063291
66,3.1e-06,80,0.056%,6250.0,43833.502822877585,78125.0
66,3.2e-06,80,0.056%,6250.0,43639.46124466726,78125.0
66,3.2999999999999997e-06,83,0.058%,6250.0,43304.740656569156,75301.2048192771
66,3.3999999999999996e-06,83,0.055%,6250.0,41762.72092479369,75301.2048192771
66,3.5e-06,85,0.056%,6250.0,41500.388443635835,73529.41176470589
66,3.6e-06,78,0.050%,6250.0,39702.95834683234,80128.20512820513
66,3.6999999999999997e-06,78,0.049%,6250.0,39486.48614498174,80128.20512820513
66,3.8e-06,79,0.050%,6250.0,39295.8189248664,79113.92405063291
66,3.9e-06,84,0.052%,6135.64,38162.42372976234,73043.33333333333
66,4e-06,83,0.053%,5852.794,37581.992371607994,70515.59036144578
66,4.1e-06,69,0.048%,4941.055,34635.42433355064,71609.49275362318
66,4.2e-06,67,0.049%,4555.784,33268.22500200816,67996.77611940299
66,4.2999999999999995e-06,65,0.049%,4371.062,32723.65337825192,67247.10769230769
66,4.4e-06,64,0.049%,4157.211,32058.198446910403,64956.421875
66,4.5e-06,63,0.051%,3768.224,30803.004912819924,59813.079365079364
66,4.6e-06,60,0.050%,3671.46,30448.33305689169,61191.0
66,4.7e-06,60,0.050%,3622.164,30261.867762795126,60369.4
66,4.8e-06,59,0.051%,3351.874,29098.907013690543,56811.42372881356
66,4.9e-06,56,0.050%,3215.696,28561.622908302837,57423.142857142855
67,2e-06,74,0.058%,6250.0,48980.80736044388,84459.45945945945
